id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date,image,gender
56,ARIBI AHCENE,,,FRONT POUR LA JUSTICE ET LE DEVELOPPEMENT (ADDALA),front_pour_la_justice_et_le_developpement_(addala),Souk Ahrass,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/330.jpg,Homme
57,ARIBI EP.TIAB NASSIMA,,,ALLIANCE NATIONALE REPUBLICAINE,alliance_nationale_republicaine,Setif,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/331.jpg,Femme
585,ARIF ABDELHALIM,,,FRONT DE LIBERATION NATIONALE,front_de_liberation_nationale,Oran,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/477_1.jpg,Homme
58,ARKOUB NEE TOUMI NABILA,,,FRONT DE LIBERATION NATIONALE,front_de_liberation_nationale,Skikda,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/328.jpg,Femme
59,AROUEL LEILA,,,FRONT DE LIBERATION NATIONALE,front_de_liberation_nationale,Guelma,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/329.jpg,Femme
60,ASKRI AHCENE,,,FRONT POUR LA JUSTICE ET LE DEVELOPPEMENT (ADDALA),front_pour_la_justice_et_le_developpement_(addala),El Taref,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/333.jpg,Homme
61,ATMANIA MOHAMED EL HADDI,,,ALLIANCE ALGERIE VERTE,alliance_algerie_verte,Tebessa,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/326.jpg,Homme
62,AYAD EP.EL MASCRI RATIBA,,,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,rassemblement_national_democratique,Oran,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/351.jpg,Femme
63,AZZI HADJ MOHAMMED,,,FRONT DE LIBERATION NATIONALE,front_de_liberation_nationale,Relizane,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/332.jpg,Homme
64,BABAALI MOHAMED,,,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,rassemblement_national_democratique,Tamanrasset,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/29.jpg,Homme
65,BABOUCHE NEE FOURAR DALILA,,,FRONT DE LIBERATION NATIONALE,front_de_liberation_nationale,Bejaia,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/9429.jpg,Femme
68,BABOUZID SIDMOU,,,FRONT DE LIBERATION NATIONALE,front_de_liberation_nationale,Tindouf,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/30.jpg,Homme
69,BADI TAYEB,,,FRONT DE LIBERATION NATIONALE,front_de_liberation_nationale,Bechar,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/32.jpg,Homme
